baby-angel_medium-skin-tone_1f47c-1f3fd_1f3fd.png	baby-angel	medium-skin-tone_1f47c-1f3fd_1f3fd	3c763c3e7effe7ef
pinched-fingers_dark-skin-tone_1f90c-1f3ff_1f3ff.png	pinched-fingers	dark-skin-tone_1f90c-1f3ff_1f3ff	040f0b1f1ffefcf8
mrs-claus_medium-light-skin-tone_1f936-1f3fc_1f3fc.png	mrs-claus	medium-light-skin-tone_1f936-1f3fc_1f3fc	00007c7effff3c3c
man-gesturing-no_1f645-200d-2642-fe0f.png	man-gesturing-no	1f645-200d-2642-fe0f	3c7eff7e3c086600
snowflake_2744-fe0f.png	snowflake	2744-fe0f	1c7edfffffea7e18
grinning-face-with-smiling-eyes_1f604.png	grinning-face-with-smiling-eyes	1f604	3c7e7fffff7a2418
snail_1f40c.png	snail	1f40c	000073f3fefeeefe
person-lifting-weights_medium-light-skin-tone_1f3cb-1f3fc_1f3fc.png	person-lifting-weights	medium-light-skin-tone_1f3cb-1f3fc_1f3fc	c33c3c3c183c3c04
chart-increasing-with-yen_1f4b9.png	chart-increasing-with-yen	1f4b9	7e7e7376343c6000
white-circle_26aa.png	white-circle	26aa	3c7effffffff7e3c
person_medium-light-skin-tone_1f9d1-1f3fc_1f3fc.png	person	medium-light-skin-tone_1f9d1-1f3fc_1f3fc	3c7e7efe5a7e7e18
superhero_1f9b8.png	superhero	1f9b8	3c7c7e3c3c3c181c
input-symbols_1f523.png	input-symbols	1f523	7eff7e2c2c3c2000
men-wrestling_1f93c-200d-2642-fe0f.png	men-wrestling	1f93c-200d-2642-fe0f	3c363e3c3fe78000
service-dog_1f415-200d-1f9ba.png	service-dog	1f415-200d-1f9ba	67fdf93e3e322121
person-in-lotus-position_medium-dark-skin-tone_1f9d8-1f3fe_1f3fe.png	person-in-lotus-position	medium-dark-skin-tone_1f9d8-1f3fe_1f3fe	1818183c3cffff66
person-with-skullcap_medium-skin-tone_1f472-1f3fd_1f3fd.png	person-with-skullcap	medium-skin-tone_1f472-1f3fd_1f3fd	1c3c583c3f3e3c18
man-construction-worker_1f477-200d-2642-fe0f.png	man-construction-worker	1f477-200d-2642-fe0f	3c3e7e3e3c1c3e7e
man-construction-worker-light-skin-tone_1f477-1f3fb-200d-2642-fe0f.png	man-construction-worker-light-skin-tone	1f477-1f3fb-200d-2642-fe0f	3c3e3e3c3c1c3e7e
woman-farmer-medium-light-skin-tone_1f469-1f3fc-200d-1f33e.png	woman-farmer-medium-light-skin-tone	1f469-1f3fc-200d-1f33e	1c3c003c3c3d7c7e
peace-symbol_262e-fe0f.png	peace-symbol	262e-fe0f	7e7e7e5a5a3c1800
man-detective-light-skin-tone_1f575-1f3fb-200d-2642-fe0f.png	man-detective-light-skin-tone	1f575-1f3fb-200d-2642-fe0f	0000003c7e7f7f7e
man-gesturing-no-light-skin-tone_1f645-1f3fb-200d-2642-fe0f.png	man-gesturing-no-light-skin-tone	1f645-1f3fb-200d-2642-fe0f	0010ffff7c3c6602
leg_medium-light-skin-tone_1f9b5-1f3fc_1f3fc.png	leg	medium-light-skin-tone_1f9b5-1f3fc_1f3fc	38383c1e1e1c1838
funeral-urn_26b1-fe0f.png	funeral-urn	26b1-fe0f	3c3c3c3c3c3c3c18
dolphin_1f42c.png	dolphin	1f42c	3e7e7efe1e161c10
automobile_1f697.png	automobile	1f697	001e1e3fffff5a00
man-getting-massage-dark-skin-tone_1f486-1f3ff-200d-2642-fe0f.png	man-getting-massage-dark-skin-tone	1f486-1f3ff-200d-2642-fe0f	3c6c587c3c3c04ff
office-worker-medium-skin-tone_1f9d1-1f3fd-200d-1f4bc.png	office-worker-medium-skin-tone	1f9d1-1f3fd-200d-1f4bc	1c3c3c3c3c187e7e
man-mountain-biking-medium-skin-tone_1f6b5-1f3fd-200d-2642-fe0f.png	man-mountain-biking-medium-skin-tone	1f6b5-1f3fd-200d-2642-fe0f	061ef6f3fed26200
man-raising-hand_1f64b-200d-2642-fe0f.png	man-raising-hand	1f64b-200d-2642-fe0f	607c7e3e3e3e1c00
woman-mage-medium-dark-skin-tone_1f9d9-1f3fe-200d-2640-fe0f.png	woman-mage-medium-dark-skin-tone	1f9d9-1f3fe-200d-2640-fe0f	081c103cfcfcfc7e
health-worker_1f9d1-200d-2695-fe0f.png	health-worker	1f9d1-200d-2695-fe0f	1c3e7c3c3c187e7e
woman-in-lotus-position-medium-light-skin-tone_1f9d8-1f3fc-200d-2640-fe0f.png	woman-in-lotus-position-medium-light-skin-tone	1f9d8-1f3fc-200d-2640-fe0f	1818383c3cffff7e
person-surfing_medium-dark-skin-tone_1f3c4-1f3fe_1f3fe.png	person-surfing	medium-dark-skin-tone_1f3c4-1f3fe_1f3fe	081a3c571f3efcf0
mobile-phone-with-arrow_1f4f2.png	mobile-phone-with-arrow	1f4f2	111f1ffdfb1d151f
