glyph-u1F64F.4.png	u1F64F.4	01c001c003c003c003c003e003e003e007e007f00ff01ff87ffefe7ffc3ffc1f	ff801effe0000003f800c00007e0000003ff000000	179017901790168016881e882e882ec82ec05ec41ec17cc0e8e8e0f8f070e178
glyph-u1F575.2.W.png	u1F575.2.W	0200066006600000000408380ff81ff80ff80ff81ffe1ffe0fff1ffe3ffe3ff4	7ee7feffe00000000000000003f000000000000000	2cc05cc41cc0dcccec3c34f8b332bab2bcc25cd0b6d4f32cbe98668c6b246d64
glyph-u1F3CC.3.W.png	u1F3CC.3.W	0fc00fc01fc01fc01ff007f8070c0f8c0f800f800f800f800fc00ce004600e60	ffc1fcfff0000000fd03f01f7fe00000007a0000ff	59105800bb00b488b5640c302819592859295b205a085a005b0059c038c059c8
glyph-u1F52F.png	u1F52F	00003ffc7ffe7dbe03c01ff81e780db00db01e781ff803c00180000000000000	0783fc0000000000007fe000000000000000fff000	f100e280d144bb20ce8cb692b552d924db24b552b4d2ae888b24c100a080d104
glyph-u1F449.1.png	u1F449.1	00000000000000e007e00ffe7fffffffffe0ffc0ffc0ffc07f80000000000000	ffe3feffe0000000000000001ff000000000000000	00400320084023c8df803c0af2febe1076089e802c88b8909f109f0000009800
glyph-u1F469_u1F3A4.1.png	u1F469_u1F3A4.1	038007e00ff00ff81ff81ffc0df80ff80ff00ff007e01fc81fc433c03ff81ff8	7fe3f81ff00000c1fc3ff7fe01d00000007f01d1f8	3e002c805a02bb00b5c0b4e0bbb1bba2bfc2b6c0b6c27319e39cc704e9223473
glyph-u1F3EC.png	u1F3EC	007e1d661d835d9b24ffa093ff7fc993ffffc993ffbbc103c103c303c303c303	1f6ff800e000000ffd0000fe0000000000ff0001ff	b2d4b24cb333b333d5334db3327333333273333332732b2f1717161616161616
glyph-u1F485.5.png	u1F485.5	0007000f000700060006039607340eec1dec3fd87fb8ff70fef0fdf0fbe0f7c0	7fe0f0ffc0000000000007ff00c00000000000007f	002e002c012c0436090c16244c64b8c97999e332846218c030c06300c6040c08
glyph-u1F3CB.2.png	u1F3CB.2	e007aff51ff81ff81ff80ff407e007e003c003c01ff807e01ff80c3000000420	ffe7e0ff300001d3ff0000000000000003fd000000	800e5cc57330b332baa2db24dcc42e884f043690bcc22cc8bd42b9625c402d48
glyph-u1F1F9_u1F1EB.png	u1F1F9_u1F1EB	00000000003c3ffe7ff23ff23ff23ffa3ffa0ff21ff21fe20f00000000000000	7fc1fe00c0000001fb00c07f00000000cfff0000fc	0160e8000168e944e006e582e4c6e5e2f1e2fec6fec6ff42f816700000801000
