glyph-u270B.4.png	raised-hand_medium-skin-tone_270b-1f3fd_1f3fd.png	1	2	1
glyph-u1F6B6.4.M.png	man-walking-medium-skin-tone_1f6b6-1f3fd-200d-2642-fe0f.png	0	24	1
glyph-u1F6B6.4.M.png	man-walking-medium-dark-skin-tone_1f6b6-1f3fe-200d-2642-fe0f.png	0	24	1
glyph-u1F44D.0.png	thumbs-up_medium-dark-skin-tone_1f44d-1f3fe_1f3fe.png	1	4	1
glyph-u1F44D.0.png	thumbs-up_dark-skin-tone_1f44d-1f3ff_1f3ff.png	1	4	1
glyph-u1F44D.0.png	thumbs-up_medium-light-skin-tone_1f44d-1f3fc_1f3fc.png	1	4	1
glyph-u1F1E6_u1F1F6.png	flag-argentina_1f1e6-1f1f7.png	2	6	1
glyph-u1F1E6_u1F1F6.png	flag-uzbekistan_1f1fa-1f1ff.png	2	6	1
glyph-u1F468_u1F9BC.0.png	man-in-motorized-wheelchair_1f468-200d-1f9bc.png	0	19	1
glyph-u1F468_u1F9BC.0.png	man-in-motorized-wheelchair-medium-light-skin-tone_1f468-1f3fc-200d-1f9bc.png	0	19	1
glyph-u1F44E.2.png	thumbs-down_light-skin-tone_1f44e-1f3fb_1f3fb.png	2	4	1
glyph-u1F44E.2.png	thumbs-down_medium-light-skin-tone_1f44e-1f3fc_1f3fc.png	2	4	1
glyph-u1F932.4.png	palms-up-together_medium-dark-skin-tone_1f932-1f3fe_1f3fe.png	0	2	1
glyph-u1F932.4.png	palms-up-together_light-skin-tone_1f932-1f3fb_1f3fb.png	0	2	1
glyph-u1F1EB_u1F1F7.png	flag-st-martin_1f1f2-1f1eb.png	2	5	1
glyph-u1F1EB_u1F1F7.png	flag-france_1f1eb-1f1f7.png	2	5	1
glyph-u1F1EB_u1F1F7.png	flag-clipperton-island_1f1e8-1f1f5.png	2	5	1
glyph-u1F3CC.3.M.png	man-golfing-medium-dark-skin-tone_1f3cc-1f3fe-200d-2642-fe0f.png	2	16	1
glyph-u1F3CC.3.M.png	man-golfing-medium-skin-tone_1f3cc-1f3fd-200d-2642-fe0f.png	2	16	1
glyph-u1F932.3.png	palms-up-together_medium-dark-skin-tone_1f932-1f3fe_1f3fe.png	1	2	1
glyph-u1F932.3.png	palms-up-together_light-skin-tone_1f932-1f3fb_1f3fb.png	1	2	1
glyph-u1F55C.png	ten-oclock_1f559.png	2	3	1
glyph-u1F55C.png	six-thirty_1f561.png	2	3	1
glyph-u1F55C.png	nine-oclock_1f558.png	2	3	1
glyph-u1F55C.png	twelve-oclock_1f55b.png	2	3	1
glyph-u1F55C.png	nine-thirty_1f564.png	2	3	1
glyph-u1F55C.png	three-oclock_1f552.png	2	3	1
glyph-u1F9DB.0.W.png	woman-vampire_1f9db-200d-2640-fe0f.png	4	11	1
glyph-u1F9DB.0.W.png	woman-vampire-light-skin-tone_1f9db-1f3fb-200d-2640-fe0f.png	4	11	1
glyph-u1F55D.png	ten-oclock_1f559.png	2	3	1
glyph-u1F55D.png	six-thirty_1f561.png	2	3	1
glyph-u1F55D.png	nine-oclock_1f558.png	2	3	1
glyph-u1F55D.png	twelve-oclock_1f55b.png	2	3	1
glyph-u1F55D.png	nine-thirty_1f564.png	2	3	1
glyph-u1F55D.png	three-oclock_1f552.png	2	3	1
glyph-u1F559.png	ten-oclock_1f559.png	1	3	1
glyph-u1F559.png	nine-oclock_1f558.png	1	3	1
glyph-u1F559.png	nine-thirty_1f564.png	1	3	1
glyph-u1F559.png	three-oclock_1f552.png	1	3	1
glyph-u1F645.0.png	person-gesturing-no_1f645.png	7	6	1
glyph-u1F645.0.png	person-gesturing-no_medium-light-skin-tone_1f645-1f3fc_1f3fc.png	7	6	1
glyph-u1F9D1_u1F3A4.2.png	singer-medium-light-skin-tone_1f9d1-1f3fc-200d-1f3a4.png	4	4	1
glyph-u1F9D1_u1F3A4.2.png	singer_1f9d1-200d-1f3a4.png	4	4	1
glyph-u1F647.0.M.png	man-bowing-medium-light-skin-tone_1f647-1f3fc-200d-2642-fe0f.png	2	6	1
glyph-u1F647.0.M.png	man-bowing_1f647-200d-2642-fe0f.png	2	6	1
glyph-u1F558.png	ten-oclock_1f559.png	1	3	1
glyph-u1F558.png	nine-oclock_1f558.png	1	3	1
glyph-u1F558.png	nine-thirty_1f564.png	1	3	1
glyph-u1F558.png	three-oclock_1f552.png	1	3	1
glyph-u1F9DC.2.png	merperson_medium-light-skin-tone_1f9dc-1f3fc_1f3fc.png	1	10	1
glyph-u1F9DC.2.png	merperson_1f9dc.png	1	10	1
glyph-u1F1E6_u1F1FA.png	flag-australia_1f1e6-1f1fa.png	3	5	1
glyph-u1F1E6_u1F1FA.png	flag-heard-mcdonald-islands_1f1ed-1f1f2.png	3	5	1
glyph-u1F64E.2.M.png	man-pouting-medium-light-skin-tone_1f64e-1f3fc-200d-2642-fe0f.png	3	7	1
glyph-u1F64E.2.M.png	man-frowning-medium-light-skin-tone_1f64d-1f3fc-200d-2642-fe0f.png	3	7	1
glyph-u1F555.png	ten-oclock_1f559.png	2	3	1
glyph-u1F555.png	six-thirty_1f561.png	2	3	1
glyph-u1F555.png	nine-oclock_1f558.png	2	3	1
glyph-u1F555.png	twelve-oclock_1f55b.png	2	3	1
glyph-u1F555.png	nine-thirty_1f564.png	2	3	1
glyph-u1F555.png	three-oclock_1f552.png	2	3	1
glyph-u1F596.1.png	vulcan-salute_light-skin-tone_1f596-1f3fb_1f3fb.png	0	3	1
glyph-u1F596.1.png	vulcan-salute_medium-light-skin-tone_1f596-1f3fc_1f3fc.png	0	3	1
glyph-u1F1EE_u1F1F4.png	flag-diego-garcia_1f1e9-1f1ec.png	2	6	1
glyph-u1F1EE_u1F1F4.png	flag-british-indian-ocean-territory_1f1ee-1f1f4.png	2	6	1
glyph-u1F55B.png	ten-oclock_1f559.png	2	1	1
glyph-u1F55B.png	six-thirty_1f561.png	2	1	1
glyph-u1F55B.png	nine-oclock_1f558.png	2	1	1
glyph-u1F55B.png	twelve-oclock_1f55b.png	2	1	1
glyph-u1F55B.png	nine-thirty_1f564.png	2	1	1
glyph-u1F55B.png	three-oclock_1f552.png	2	1	1
glyph-u1F561.png	ten-oclock_1f559.png	2	3	1
glyph-u1F561.png	six-thirty_1f561.png	2	3	1
glyph-u1F561.png	nine-oclock_1f558.png	2	3	1
glyph-u1F561.png	twelve-oclock_1f55b.png	2	3	1
glyph-u1F561.png	nine-thirty_1f564.png	2	3	1
glyph-u1F561.png	three-oclock_1f552.png	2	3	1
glyph-u1F556.png	ten-oclock_1f559.png	1	3	1
glyph-u1F556.png	nine-oclock_1f558.png	1	3	1
glyph-u1F556.png	nine-thirty_1f564.png	1	3	1
glyph-u1F556.png	three-oclock_1f552.png	1	3	1
glyph-u1F91F.2.png	love-you-gesture_light-skin-tone_1f91f-1f3fb_1f3fb.png	0	2	1
glyph-u1F91F.2.png	love-you-gesture_medium-light-skin-tone_1f91f-1f3fc_1f3fc.png	0	2	1
glyph-u1F9D9.3.W.png	woman-mage-medium-light-skin-tone_1f9d9-1f3fc-200d-2640-fe0f.png	1	7	1
glyph-u1F9D9.3.W.png	woman-mage-medium-skin-tone_1f9d9-1f3fd-200d-2640-fe0f.png	1	7	1
glyph-u1F566.png	ten-oclock_1f559.png	2	3	1
glyph-u1F566.png	six-thirty_1f561.png	2	3	1
glyph-u1F566.png	nine-oclock_1f558.png	2	3	1
glyph-u1F566.png	twelve-oclock_1f55b.png	2	3	1
glyph-u1F566.png	nine-thirty_1f564.png	2	3	1
glyph-u1F566.png	three-oclock_1f552.png	2	3	1
glyph-u1F933.3.png	selfie_medium-light-skin-tone_1f933-1f3fc_1f3fc.png	1	12	1
glyph-u1F933.3.png	selfie_medium-skin-tone_1f933-1f3fd_1f3fd.png	1	12	1
glyph-u1F560.png	six-thirty_1f561.png	2	1	1
glyph-u1F560.png	twelve-oclock_1f55b.png	2	1	1
glyph-u1F560.png	five-thirty_1f560.png	2	1	1
glyph-u1F3C7.4.png	horse-racing_medium-skin-tone_1f3c7-1f3fd_1f3fd.png	8	15	1
glyph-u1F3C7.4.png	horse-racing_light-skin-tone_1f3c7-1f3fb_1f3fb.png	8	15	1
glyph-u1F3C7.4.png	horse-racing_1f3c7.png	8	15	1
glyph-u1F3C7.4.png	horse-racing_medium-dark-skin-tone_1f3c7-1f3fe_1f3fe.png	8	15	1
glyph-u1F557.png	ten-oclock_1f559.png	2	3	1
glyph-u1F557.png	nine-oclock_1f558.png	2	3	1
glyph-u1F557.png	nine-thirty_1f564.png	2	3	1
glyph-u1F557.png	three-oclock_1f552.png	2	3	1
glyph-u1F557.png	eight-oclock_1f557.png	2	3	1
glyph-u1F91B.2.png	left-facing-fist_medium-light-skin-tone_1f91b-1f3fc_1f3fc.png	2	4	1
glyph-u1F91B.2.png	left-facing-fist_medium-dark-skin-tone_1f91b-1f3fe_1f3fe.png	2	4	1
glyph-u1F91B.2.png	left-facing-fist_light-skin-tone_1f91b-1f3fb_1f3fb.png	2	4	1
glyph-u1F481.2.png	person-tipping-hand_1f481.png	1	5	1
glyph-u1F481.2.png	person-tipping-hand_medium-light-skin-tone_1f481-1f3fc_1f3fc.png	1	5	1
glyph-u1F468_u1F4BB.0.png	man-technologist_1f468-200d-1f4bb.png	3	7	1
glyph-u1F468_u1F4BB.0.png	man-technologist-medium-light-skin-tone_1f468-1f3fc-200d-1f4bb.png	3	7	1
glyph-u1F3FD.png	medium-skin-tone_1f3fd.png	28	2	1
glyph-u1F3FD.png	medium-light-skin-tone_1f3fc.png	28	2	1
glyph-u1F3FD.png	medium-dark-skin-tone_1f3fe.png	28	2	1
glyph-u1F1E8_u1F1E8.png	flag-saudi-arabia_1f1f8-1f1e6.png	0	7	1
glyph-u1F1E8_u1F1E8.png	flag-cocos-keeling-islands_1f1e8-1f1e8.png	0	7	1
glyph-u1F550.png	ten-oclock_1f559.png	2	1	1
glyph-u1F550.png	six-thirty_1f561.png	2	1	1
glyph-u1F550.png	nine-oclock_1f558.png	2	1	1
glyph-u1F550.png	twelve-oclock_1f55b.png	2	1	1
glyph-u1F550.png	nine-thirty_1f564.png	2	1	1
glyph-u1F550.png	three-oclock_1f552.png	2	1	1
glyph-u1F553.png	ten-oclock_1f559.png	3	3	1
