glyph-u1F938.5.W.png	63	191	0	189
glyph-u1F47E.png	63	0	0	275
glyph-u1F924.png	127	127	255	256
glyph-u1F468_u1F9AF.1.png	191	255	63	202
glyph-u1F3F4_u2620.png	63	191	0	161
glyph-u1F9DD.2.W.png	191	63	63	242
glyph-u1F9D6.2.M.png	127	191	127	267
glyph-u1F1E8_u1F1FF.png	127	0	127	223
glyph-u1F1E8_u1F1ED.png	127	255	255	271
glyph-u1F9B9.2.W.png	127	127	0	205
glyph-u1F468_u1F4BB.5.png	63	0	191	220
glyph-u1F9D1_u1F680.1.png	191	63	127	202
glyph-u1F1E8_u1F1E9.png	255	63	127	235
glyph-u264C.png	63	0	63	334
glyph-u1F9BE.png	255	127	63	151
glyph-u1F647.0.W.png	191	127	0	219
glyph-u1F1E6_u1F1F4.png	127	255	0	272
glyph-u1F17F.png	255	63	127	388
glyph-u1F993.png	255	63	127	182
glyph-u1F487.3.png	127	191	0	201
glyph-u1F469_u1F3EB.0.png	63	127	191	193
glyph-u1F3CB.0.M.png	191	63	255	205
glyph-u1F9CF.5.M.png	63	255	191	225
glyph-u1F504.png	63	63	63	335
glyph-u1F91B.5.png	0	0	0	316
glyph-u26CF.png	63	127	255	204
glyph-u1F468_u1F3ED.5.png	255	63	191	202
glyph-u1F469_u1F91D_u1F468.12.png	191	63	255	221
glyph-u1F93E.5.W.png	63	127	191	168
glyph-u1F9B6.2.png	127	63	63	274
glyph-u1F428.png	127	63	63	289
glyph-u270C.3.png	127	0	0	261
glyph-u1F9CF.2.W.png	191	255	63	233
glyph-u1F478.5.png	191	63	0	268
glyph-u1F1E8_u1F1EC.png	63	127	0	232
glyph-u1F468_u2695.5.png	0	127	191	175
glyph-u1F3CC.0.M.png	127	63	191	193
glyph-u1F9CD.3.png	127	191	0	190
glyph-u1F3B0.png	127	191	255	181
glyph-u1F9B3.png	191	127	127	255
glyph-u1F64A.png	127	127	255	203
glyph-u1F447.0.png	191	63	0	273
glyph-u1F468_u1F9BC.5.png	191	63	255	202
glyph-u1F574.0.png	191	63	255	203
glyph-u1F3CC.5.png	63	127	191	163
glyph-u2049.png	191	0	255	266
glyph-u1F442.5.png	0	0	0	365
glyph-u1F982.png	127	0	255	273
glyph-u26AB.png	63	63	63	408
glyph-u1F418.png	0	63	127	162
glyph-u1F9CE.3.png	127	191	0	188
glyph-u1F50C.png	127	191	0	186
glyph-u1F3D7.png	191	127	255	217
glyph-u1F3C7.1.png	191	63	255	200
glyph-u1F921.png	127	127	255	222
glyph-u1F646.0.W.png	127	0	127	197
glyph-u1F69C.png	127	191	255	223
glyph-u1F3D2.png	191	63	0	206
glyph-u1F918.1.png	191	63	255	249
glyph-u1F468_u1F9B2.3.png	63	63	0	278
glyph-u1F9CD.5.M.png	127	191	255	206
glyph-u1F618.png	127	127	255	296
glyph-u1F481.5.png	63	127	191	160
glyph-u1F345.png	191	191	255	278
glyph-u1F434.png	63	127	191	188
glyph-u1F468_u1F91D_u1F468.14.png	191	63	255	211
glyph-u1F524.png	63	63	63	344
glyph-u1F939.5.W.png	191	127	0	185
glyph-u1F9D1_u1F3ED.4.png	63	255	191	202
glyph-u1F93E.0.W.png	191	127	255	227
glyph-u1F36A.png	191	63	0	238
glyph-u1F469_u1F91D_u1F468.22.png	191	63	255	227
glyph-u1F469_u2696.3.png	191	63	0	229
glyph-u1F9CD.4.M.png	191	63	255	202
glyph-u1F477.2.W.png	191	127	0	217
glyph-u1F33E.png	191	127	255	230
glyph-u1F1EF_u1F1EA.png	63	127	63	216
glyph-u1F631.png	127	255	191	227
glyph-u1F483.3.png	191	63	255	211
glyph-u1F970.png	191	0	0	258
glyph-u1F933.1.png	191	63	0	217
glyph-u1F468_u1F9BD.5.png	191	0	63	193
glyph-u1F9D1_u1F4BC.4.png	63	127	191	178
glyph-u1F937.3.M.png	191	63	0	182
glyph-u1F397.png	191	191	0	253
glyph-u0030_u20E3.png	63	63	63	344
glyph-u1F3C7.2.png	191	63	255	202
glyph-u1F4DE.png	0	63	127	157
glyph-u1F511.png	127	191	255	217
glyph-u1F467.3.png	127	255	0	266
glyph-u264E.png	63	0	63	334
glyph-u1F469_u1F91D_u1F468.13.png	191	63	255	208
glyph-u1F1E8_u1F1FE.png	127	63	63	235
glyph-u1F486.1.png	191	0	63	202
glyph-u1F3E1.png	191	127	0	196
glyph-u1F468_u1F3A8.3.png	127	191	0	174
glyph-u1F9D6.0.W.png	127	127	191	263
glyph-u23F2.png	127	191	63	201
glyph-u1F470.2.png	191	127	127	274
glyph-u1F236.png	191	63	255	367
glyph-u1F3C4.3.png	191	63	191	215
glyph-u1F468_u2695.3.png	127	0	191	205
glyph-u1F934.4.png	127	191	255	239
glyph-u1F42B.png	191	63	0	202
glyph-u1F9D1_u1F9BD.3.png	127	191	0	167
glyph-u1F1F0_u1F1F3.png	63	127	255	244
glyph-u1F468_u1F91D_u1F468.24.png	191	63	255	216
glyph-u1F3EA.png	191	63	127	212
glyph-u1F9D1_u2708.1.png	191	255	63	201
glyph-u1F619.png	127	127	255	304
glyph-u1F442.1.png	191	127	63	351
glyph-u1F926.3.W.png	127	255	63	251
glyph-u1F469_u1F9B2.3.png	0	63	0	264
glyph-u1F3E8.png	191	63	0	208
glyph-u1F446.1.png	191	63	63	269
glyph-u1F93D.5.W.png	191	63	255	202
glyph-u1F6C3.png	255	63	127	388
glyph-u1F3E3.png	127	191	63	233
glyph-u1F9CF.4.M.png	127	0	0	234
glyph-u1F9D1_u1F9B3.1.png	191	127	63	233
glyph-u1F1E6_u1F1F9.png	127	127	255	226
glyph-u1F9D1_u1F91D_u1F9D1.21.png	191	255	63	216
glyph-u1F1EC_u1F1F2.png	191	63	0	239
glyph-u1F54A.png	191	127	0	204
glyph-u1F21A.png	191	63	255	367
glyph-u1F574.4.png	191	63	255	203
glyph-u1F985.png	127	191	0	167
glyph-u1F1E7_u1F1F2.png	127	255	127	244
glyph-u1F469_u1F9B0.5.png	191	63	0	257
glyph-u2199.png	63	63	63	344
glyph-u1F3CA.0.W.png	127	191	255	224
glyph-u1F380.png	127	191	127	210
glyph-u1F647.1.M.png	191	0	127	178
glyph-u1F9D1_u1F91D_u1F9D1.14.png	191	63	0	198
glyph-u1F646.3.W.png	127	0	63	220
glyph-u1F6CE.png	127	191	0	193
glyph-u1F448.2.png	127	63	63	273
glyph-u1F93E.5.png	63	127	191	170
glyph-u1F9D1_u1F9BC.2.png	191	255	63	202
glyph-u1F1F7_u1F1F8.png	127	0	63	232
glyph-u1F48F.MM.png	191	191	0	266
glyph-u1F407.png	191	63	127	203
glyph-u2623.png	191	63	255	379
glyph-u1F6C2.png	255	63	127	388
glyph-u1F468_u2695.4.png	63	127	191	186
glyph-u1F9D1_u1F52C.0.png	191	127	255	230
glyph-u1F64D.1.png	63	127	255	193
glyph-u1F9DC.4.M.png	127	191	255	220
glyph-u1F468_u1F91D_u1F468.34.png	127	0	255	237
glyph-u1F196.png	63	63	63	344
glyph-u1F6B8.png	191	127	0	292
glyph-u2604.png	191	63	127	239
glyph-u1F385.1.png	127	191	0	197
glyph-u1F44D.4.png	63	63	0	301
glyph-u2B05.png	63	63	63	344
glyph-u1F468_u1F52C.0.png	191	127	255	230
glyph-u1F1F9_u1F1F4.png	127	255	127	239
glyph-u1F1F3_u1F1FA.png	127	127	255	232
glyph-u1F9D1_u1F692.0.png	127	191	0	215
glyph-u1F9CD.2.M.png	191	63	255	202
glyph-u1F93D.3.png	127	191	255	199
glyph-u1F46A.WWGB.png	191	191	255	248
glyph-u1F6AA.png	63	63	127	202
glyph-u1F443.3.png	63	0	63	247
glyph-u1F197.png	63	63	63	344
glyph-u1F469_u1F527.5.png	0	63	191	222
glyph-u1F47C.4.png	63	191	63	194
glyph-u1F994.png	127	191	0	194
glyph-u1F9D9.4.W.png	63	191	255	210
glyph-u1F6B4.3.W.png	191	63	255	225
glyph-u1F964.png	127	191	127	205
glyph-u1F9D1_u1F91D_u1F9D1.23.png	191	63	255	215
glyph-u1F9B9.2.png	127	127	0	207
glyph-u1F9B9.5.png	0	255	127	279
glyph-u1F9B8.5.M.png	191	0	191	228
glyph-u1F9DB.3.M.png	127	255	0	232
glyph-u1F3BB.png	191	63	255	208
glyph-u1F9D0.png	191	63	255	285
glyph-u270A.5.png	0	0	0	323
glyph-u271D.png	63	0	63	334
glyph-u1F590.4.png	63	0	0	310
glyph-u1F990.png	191	191	0	218
glyph-u2795.png	63	63	63	299
glyph-u1F481.3.W.png	127	0	0	227
glyph-u1F64B.0.M.png	191	63	191	214
glyph-u1F302.png	0	0	127	227
glyph-u1F1EA_u1F1E8.png	63	127	0	261
glyph-u1F9D4.5.png	63	0	0	286
glyph-u1F469_u1F4BB.1.png	63	0	191	221
glyph-u1F3CB.2.M.png	191	63	255	207
glyph-u1F9D1_u1F4BC.2.png	191	255	63	202
glyph-u1F9DA.2.png	127	63	191	231
glyph-u1F461.png	191	63	0	211
glyph-u1F923.png	191	127	255	252
glyph-u1F477.1.W.png	191	127	0	220
glyph-u1F6A3.0.W.png	191	63	255	202
glyph-u1F37F.png	191	191	0	219
glyph-u1F6B5.0.M.png	127	63	191	188
glyph-u1F36B.png	191	63	0	202
glyph-u1F44D.5.png	0	0	0	315
glyph-u1F339.png	191	255	0	222
glyph-u1F473.3.png	127	191	0	202
glyph-u1F3C3.1.W.png	191	255	63	203
glyph-u1F44B.3.png	0	63	0	238
glyph-u1F997.png	63	127	0	214
glyph-u1F9D1_u1F91D_u1F9D1.22.png	191	255	63	220
glyph-u1F1F4_u1F1F2.png	127	127	0	216
glyph-u270D.0.png	191	191	0	257
glyph-u1F468_u1F33E.4.png	127	127	255	207
glyph-u1F32C.png	63	0	191	160
glyph-u1F63E.png	191	191	0	236
glyph-u1F1F0_u1F1F5.png	0	0	127	215
glyph-u25C0.png	63	63	63	344
glyph-u1F473.0.W.png	191	191	255	238
glyph-u1F9B8.1.M.png	191	0	191	211
glyph-u1F476.5.png	255	0	0	340
glyph-u1F171.png	127	0	0	375
glyph-u1F9C8.png	191	127	191	310
glyph-u1F468_u1F393.3.png	191	63	0	202
glyph-u1F4D9.png	191	63	0	230
glyph-u1F689.png	63	191	0	145
glyph-u1F46E.5.M.png	0	191	127	203
glyph-u1F6B6.3.M.png	191	255	63	196
glyph-u1F487.4.png	63	127	191	177
glyph-u1F46F.M.png	127	191	255	236
glyph-u1F937.0.W.png	127	191	255	228
glyph-u1F7E6.png	0	63	191	395
glyph-u1F919.2.png	127	63	63	257
glyph-u1F6AC.png	191	255	63	164
glyph-u2B1C.png	191	191	191	388
glyph-u1F941.png	63	127	191	193
glyph-u1F6B4.5.png	127	255	63	158
glyph-u1F6E5.png	191	63	127	196
glyph-u1F9E4.png	0	63	63	264
glyph-u1F1E7_u1F1EE.png	127	63	255	229
glyph-u1F401.png	127	0	191	173
glyph-u1F466.5.png	63	0	0	305
glyph-u1F372.png	191	127	127	263
glyph-u1F469_u1F33E.3.png	127	127	255	225
glyph-u1F443.0.png	127	191	0	255
glyph-u1F6BF.png	255	191	127	236
glyph-u1F9D7.5.W.png	191	255	63	204
glyph-u1F647.5.png	63	127	191	173
glyph-u1F330.png	127	191	63	237
glyph-u1F6B5.4.M.png	127	63	191	173
glyph-u1F90F.1.png	191	127	127	314
glyph-u1F9BB.2.png	191	63	63	275
glyph-u1F9CE.2.M.png	191	0	63	202
glyph-u1F473.1.png	191	255	63	212
glyph-u1F1EE_u1F1F7.png	63	127	255	258
glyph-u1F9C5.png	191	63	0	230
glyph-u1F91F.0.png	191	0	0	281
glyph-u1F9D1.2.png	127	191	63	237
glyph-u1F454.png	63	0	191	203
glyph-u1F468_u1F692.0.png	127	191	0	217
glyph-u1F538.png	191	63	255	371
glyph-u1F3C3.3.W.png	127	0	191	196
glyph-u1F41C.png	63	127	0	210
glyph-u1F9D8.5.png	63	127	0	227
glyph-u27BF.png	63	63	63	278
glyph-u1F422.png	127	63	0	237
glyph-u1F30B.png	191	63	255	205
glyph-u1F46B.png	191	191	0	224
glyph-u1F469_u1F9AF.1.png	191	63	0	200
glyph-u1F467.0.png	191	191	0	249
glyph-u1F9D9.3.png	63	191	255	202
glyph-u2602.png	63	63	191	240
glyph-u1F4F4.png	191	63	255	367
glyph-u1F3CA.5.png	63	127	191	161
glyph-u1F387.png	191	127	63	219
glyph-u1F469_u1F9B2.1.png	191	63	63	289
glyph-u1F468_u2696.1.png	191	0	63	202
glyph-u1F910.png	191	127	255	237
glyph-u1F46A.MGB.png	127	191	0	231
glyph-u264D.png	63	0	63	334
glyph-u1F9D1_u1F9AF.3.png	127	191	0	177
glyph-u1F9D7.4.W.png	191	63	255	203
glyph-u1F487.0.M.png	191	127	255	230
glyph-u1F7E3.png	63	0	127	330
glyph-u1F9D1_u1F4BB.0.png	191	127	255	227
glyph-u1F483.2.png	191	63	255	209
glyph-u1F64C.1.png	191	63	63	244
glyph-u1F645.2.png	191	63	63	232
glyph-u1F416.png	127	127	191	217
glyph-u1F468_u1F9B2.0.png	191	191	0	295
glyph-u1F464.png	127	63	127	232
glyph-u1F9B8.0.W.png	191	191	0	226
glyph-u1F9D9.3.M.png	63	191	0	186
glyph-u1F91C.0.png	191	255	0	262
glyph-u1F692.png	127	127	255	196
glyph-u1F473.5.W.png	63	127	191	172
glyph-u1F9CD.0.png	191	191	0	216
glyph-u1F313.png	0	191	63	200
glyph-u1F9D1_u1F527.2.png	191	255	63	211
glyph-u1F472.5.png	127	127	0	219
glyph-u1F468.1.png	191	63	0	227
glyph-u1F926.3.png	63	63	127	237
glyph-u1F93E.2.W.png	191	63	255	202
glyph-u1F9D6.0.M.png	127	127	191	260
glyph-u1F470.0.png	127	127	191	254
glyph-u1F91E.5.png	255	0	0	345
glyph-u1F46A.WWGG.png	191	191	255	266
glyph-u1F471.3.M.png	191	63	0	224
glyph-u1F937.0.M.png	191	63	0	202
glyph-u1F1EC_u1F1EA.png	63	127	63	220
glyph-u1F3C3.5.W.png	0	191	127	180
glyph-u1F469_u1F9B2.2.png	127	63	0	264
glyph-u0039_u20E3.png	63	63	63	344
glyph-u1F58D.png	191	255	63	195
glyph-u1F482.4.png	191	63	0	198
glyph-u1F6F0.png	191	63	127	211
glyph-u1F1E8_u1F1F1.png	63	0	127	210
glyph-u1F69E.png	191	127	63	176
glyph-u1F1E7_u1F1EA.png	127	255	63	226
glyph-u1F411.png	63	127	0	221
glyph-u1F450.3.png	127	0	0	261
glyph-u1F9D1_u1F9B1.4.png	63	0	0	303
glyph-u1F9D1_u2695.5.png	63	127	191	151
glyph-u1F410.png	127	0	63	176
glyph-u1F3BD.png	255	63	191	262
glyph-u1F52E.png	63	191	127	178
glyph-u1F6E9.png	0	191	127	168
glyph-u1F471.3.W.png	191	63	0	225
glyph-u1F647.5.W.png	63	0	127	217
glyph-u1F9DA.3.M.png	127	191	255	191
glyph-u1F3F8.png	63	127	191	199
glyph-u1F469_u1F3EB.4.png	63	127	0	186
glyph-u1F9F4.png	191	63	63	232
glyph-u1F4DB.png	127	0	0	341
glyph-u1F54C.png	191	63	63	212
glyph-u1F469_u1F91D_u1F468.53.png	127	63	255	209
glyph-u1F471.1.M.png	191	127	63	301
glyph-u1F44A.2.png	191	63	0	240
glyph-u1F936.0.png	127	127	191	203
glyph-u1F938.3.W.png	191	63	255	211
glyph-u1F9D1_u2696.5.png	191	63	0	224
glyph-u1F64E.5.W.png	63	0	127	203
glyph-u1F46A.MMBB.png	191	127	0	241
glyph-u1F6D2.png	127	63	0	149
glyph-u1F926.0.M.png	191	0	63	200
glyph-u1F481.5.M.png	255	63	191	229
glyph-u1F6B6.2.M.png	191	255	63	202
glyph-u1F9D2.5.png	0	0	0	295
glyph-u2638.png	63	0	63	334
glyph-u1F4AF.png	191	255	255	359
glyph-u1F472.2.png	127	127	0	229
glyph-u1F469_u1F3A4.0.png	127	0	191	226
glyph-u1F469_u1F4BC.0.png	127	191	255	238
glyph-u1F471.2.W.png	191	63	0	229
glyph-u1F4AB.png	191	191	0	271
glyph-u1F937.2.W.png	191	63	255	197
glyph-u1F1FA_u1F1FF.png	255	63	127	253
glyph-u1F482.4.W.png	191	63	255	202
glyph-u1F967.png	191	63	63	215
glyph-u1F43B.png	127	0	0	234
glyph-u1F646.1.W.png	127	0	127	191
glyph-u26F9.4.png	127	191	255	195
glyph-u1F9D8.2.W.png	191	63	0	238
glyph-u1F48F.png	191	127	255	230
glyph-u1F3B6.png	191	127	63	167
glyph-u1F9D8.2.M.png	191	63	0	235
glyph-u1F6B4.4.png	127	191	0	162
glyph-u1F469_u1F3A8.4.png	127	63	0	168
glyph-u1F9BC.png	63	255	127	205
glyph-u26F4.png	191	127	63	184
glyph-u1F3CB.0.png	191	63	255	204
glyph-u1F6A3.2.M.png	191	63	0	205
glyph-u1F478.0.png	191	191	0	251
glyph-u1F9D1_u1F9B0.0.png	191	127	255	230
glyph-u1F97B.png	191	191	255	286
glyph-u1F9D1_u1F52C.4.png	0	127	191	197
glyph-u1F9B5.4.png	63	63	0	300
glyph-u1F95E.png	127	191	0	198
glyph-u1F469_u1F9B1.3.png	0	63	0	268
glyph-u1F469_u1F52C.5.png	0	127	191	194
glyph-u1F471.2.M.png	191	63	63	289
glyph-u1F939.3.png	191	63	255	207
glyph-u1F469_u1F9B3.5.png	127	63	63	246
glyph-u1F55F.png	127	191	63	205
glyph-u1F9D1_u1F3ED.2.png	0	63	191	194
glyph-u0038_u20E3.png	63	63	63	344
glyph-u1F3BE.png	127	191	0	265
glyph-u1F453.png	255	63	255	272
glyph-u1F235.png	127	0	0	375
glyph-u1F96B.png	127	63	127	221
glyph-u1F1EC_u1F1EB.png	63	127	0	252
glyph-u1F9DC.5.W.png	63	191	255	185
glyph-u1F9D1_u1F527.4.png	63	255	191	224
glyph-u1F3CA.3.png	127	191	0	198
glyph-u1F46A.MMGB.png	191	127	255	237
glyph-u1F575.5.M.png	63	0	191	162
glyph-u1F472.4.png	127	127	0	215
glyph-u1F468_u1F91D_u1F468.21.png	191	63	255	216
glyph-u1F9D6.2.png	127	191	127	263
glyph-u1F9D1_u1F9B0.5.png	127	0	0	306
glyph-u1F477.0.png	191	127	255	230
glyph-u1F498.png	191	255	127	243
glyph-u1F469_u1F680.1.png	191	63	127	202
glyph-u1F426.png	0	63	127	215
glyph-u1F1F2_u1F1F1.png	127	63	0	226
glyph-u261D.2.png	191	63	0	243
glyph-u1F9CE.2.png	191	0	63	199
glyph-u1F469_u1F91D_u1F468.44.png	0	63	191	215
glyph-u1F469_u1F3ED.0.png	255	63	191	202
glyph-u1F957.png	63	191	0	147
glyph-u1F6B6.2.W.png	191	255	63	201
glyph-u1F9D1_u1F91D_u1F9D1.12.png	191	255	63	216
glyph-u1F3CB.5.png	63	0	191	169
glyph-u1F9D8.5.W.png	191	63	0	227
glyph-u1F469_u1F373.0.png	191	127	255	222
glyph-u1F4C2.png	63	191	127	228
glyph-u1F9B9.1.W.png	191	0	127	227
glyph-u1F448.4.png	63	63	0	302
glyph-u1F446.2.png	127	63	63	280
glyph-u1F646.4.M.png	63	0	191	220
glyph-u1F469_u1F4BB.4.png	63	0	191	219
glyph-u1F1F9_u1F1EC.png	255	63	63	235
glyph-u1F9D1_u1F52C.3.png	127	191	255	215
glyph-u1F647.3.W.png	63	127	0	207
glyph-u1F486.3.png	63	127	0	208
glyph-u1F1E6_u1F1E9.png	191	0	63	227
glyph-u1F503.png	63	63	63	344
glyph-u1F64E.2.W.png	191	255	63	206
glyph-u1F4F0.png	127	191	63	202
glyph-u274E.png	255	63	255	383
glyph-u1F487.5.W.png	63	127	0	203
glyph-u25FD.png	191	191	191	398
glyph-u1F6E1.png	63	191	127	203
glyph-u26C4.png	63	127	191	165
glyph-u1F9C4.png	63	127	0	202
glyph-u1F5EF.png	63	191	127	203
glyph-u1F436.png	127	127	255	227
glyph-u1F469_u2708.3.png	127	0	191	195
glyph-u1F91F.3.png	127	0	0	261
glyph-u1F9D8.2.png	191	63	0	239
glyph-u1F926.2.W.png	191	0	63	223
glyph-u1F462.png	191	0	63	202
glyph-u1F9B9.3.W.png	63	0	127	243
glyph-u26F5.png	191	0	0	249
glyph-u1F439.png	127	0	191	187
glyph-u1F469_u1F91D_u1F468.54.png	63	0	191	228
glyph-u1F9BB.5.png	63	127	0	221
glyph-u1F91B.1.png	191	63	255	229
glyph-u1F1F1_u1F1E8.png	0	127	63	248
glyph-u1F1F8_u1F1F9.png	255	127	0	253
glyph-u1F6B4.4.W.png	191	63	255	225
glyph-u1F487.3.M.png	191	63	0	202
glyph-u1F1E7_u1F1EF.png	63	127	0	236
glyph-u1F9D8.4.png	127	63	0	214
glyph-u270D.3.png	127	0	255	258
glyph-u2614.png	255	63	191	218
glyph-u1F468_u1F9BD.4.png	191	63	0	198
glyph-u1F9CE.4.W.png	191	0	127	190
glyph-u1F9E2.png	0	63	191	279
glyph-u1F9BD.png	191	127	0	144
glyph-u1F9D1_u1F9BC.0.png	191	63	255	202
glyph-u1F469_u1F9B3.1.png	191	127	127	268
glyph-u1F9B8.0.png	127	191	255	205
glyph-u1F468_u1F91D_u1F468.12.png	191	63	255	216
glyph-u1F9D1_u2696.4.png	191	63	0	229
glyph-u1F9D5.3.png	63	0	127	238
glyph-u1F468_u1F91D_u1F468.32.png	191	63	255	215
glyph-u1F9D1_u1F9B3.2.png	191	63	63	212
glyph-u1F487.4.M.png	127	0	191	169
glyph-u1F9B8.4.png	191	255	63	202
glyph-u1FA70.png	191	63	63	269
glyph-u1F38C.png	63	127	191	159
glyph-u1F58A.png	191	127	63	146
glyph-u1F47C.3.png	191	63	63	220
glyph-u1F473.3.M.png	63	127	0	185
glyph-u2699.png	63	127	191	158
glyph-u1F590.1.png	191	63	63	273
glyph-u1F468_u2708.0.png	191	63	0	202
glyph-u1F477.3.W.png	191	127	0	204
glyph-u1F311.png	191	127	63	160
glyph-u1F9B8.0.M.png	191	191	0	243
glyph-u1F486.2.W.png	63	191	63	226
glyph-u1F44C.1.png	191	63	0	264
glyph-u1F468_u2695.0.png	191	191	0	233
glyph-u267F.png	255	63	127	388
glyph-u1F470.1.png	127	191	63	212
glyph-u1F69F.png	127	127	255	182
glyph-u1F9D8.3.png	127	63	0	218
glyph-u1F64B.5.png	127	127	255	181
glyph-u1F468_u1F91D_u1F468.33.png	127	0	255	238
glyph-u1F425.png	191	63	255	257
glyph-u1F3C7.0.png	191	63	255	201
glyph-u1F93D.3.W.png	191	63	255	202
glyph-u1F9D1_u1F3A8.4.png	63	127	191	173
glyph-u1F466.0.png	127	191	0	260
glyph-u1F693.png	63	191	127	188
glyph-u1F481.5.W.png	255	63	0	251
glyph-u1F93D.4.W.png	191	63	255	202
glyph-u1F468_u1F9BC.3.png	191	63	255	202
glyph-u1F1F5_u1F1EB.png	127	0	127	237
glyph-u1F596.2.png	127	63	63	265
glyph-u1F3CA.1.W.png	127	191	63	207
glyph-u1F9D1_u1F9B3.4.png	63	127	191	193
glyph-u1F487.0.png	191	127	255	230
glyph-u1F602.png	191	127	255	255
glyph-u1F1F5_u1F1E6.png	127	0	63	203
glyph-u1F9D1_u1F393.4.png	191	63	0	206
glyph-u1F500.png	63	63	63	344
glyph-u1F984.png	191	0	127	202
glyph-u1F62C.png	127	127	255	307
glyph-u1F6A3.3.M.png	191	63	0	208
glyph-u270D.4.png	127	0	255	274
glyph-u1F469_u2696.0.png	127	191	0	238
glyph-u1F6CD.png	191	63	255	202
glyph-u1F468_u1F393.2.png	191	63	255	207
glyph-u1F1EC_u1F1EC.png	63	127	63	213
glyph-u1F3FC.png	255	255	255	441
glyph-u1F469.0.png	191	191	0	251
glyph-u1F4C5.png	127	191	63	214
glyph-u1F1F9_u1F1E9.png	127	0	63	225
glyph-u1F1FB_u1F1E8.png	0	127	63	238
glyph-u1F1F8_u1F1FD.png	127	255	63	242
glyph-u1F98B.png	127	191	0	158
glyph-u1F9D5.4.png	63	0	127	238
glyph-u1F18E.png	127	0	0	375
glyph-u1F4A3.png	191	255	63	194
glyph-u1F3F3.png	127	63	0	155
glyph-u1F6F7.png	191	255	255	252
glyph-u1F1EE_u1F1F2.png	127	0	0	269
glyph-u1F468_u1F393.4.png	191	0	63	205
glyph-u1F473.0.M.png	191	127	255	250
glyph-u1F487.5.png	63	191	127	152
glyph-u1F468_u1F680.3.png	191	63	127	149
glyph-u1F482.2.M.png	191	63	0	227
glyph-u1F468_u1F33E.5.png	127	127	255	207
glyph-u1F473.0.png	191	63	191	233
glyph-u1F64E.4.png	63	127	0	203
glyph-u23EF.png	63	63	63	344
glyph-u1F469_u2696.2.png	191	191	0	219
glyph-u1F9B8.2.png	127	191	0	205
glyph-u1F1F8_u1F1F1.png	255	127	63	256
glyph-u1FA81.png	255	127	127	252
glyph-u1F46A.WWG.png	191	191	255	270
glyph-u1F9FB.png	63	63	127	219
glyph-u1F645.3.M.png	127	63	255	203
glyph-u1F469_u1F680.3.png	191	63	127	202
glyph-u1F551.png	127	191	63	204
glyph-u2734.png	191	63	255	367
